"June 30, 1951",02:00,"Rocky Mountain Nat. Park, near Ft. Collins, Colorado",United Air Lines,610,Salt Lake City - Denver,Douglas DC-6B,N37543,43144/155,50,50,0,"En route from San Francisco to Denver after passing the Cheyenne radio range the aircraft turned south in the wrong heading. Flying in darkness, the aircraft continued on this course until it hit Crystal Mountain. The captain may have depressed the wrong control switch or may have turned his ADF in such a way that it was affected by the radio range station at Fort Bridger, WY. Officially, the flight for reasons undetermined, failed to follow the prescribed route to Denver and continued beyond the boundary of the airway on a course which resulted in the aircraft striking mountainous terrain.",40.3427932,-105.6836389
"June 30, 1956",10:32,"Grand Canyon, Arizona",United Air Lines / Trans World Airlines,718 / 2,Los Angeles - Chicago / Los Angeles - Kansas City,Douglas DC-7 / Lockheed S Constellation,N6902C/N6324C,44288 / 4016,128,128,0,"The TWA aircraft flying from Los Angeles to Kansas City and the United Aircraft flying from Los Angeles to Chicago collided over the Grand Canyon. Both planes were traveling about 320 mph. Both aircraft were flying in uncontrolled airspace. All  fifty-eight on the DC-7 and seventy on the Constellation killed. The pilots did not see each other in time to avoid the collision. It is not possible to determine why the pilots did not see each other, but the evidence suggests that it resulted from any one or a combination of the following factors: 1) Intervening clouds reducing time for visual separation 2) Visual limitations due to cockpit visibility 3) Preoccupation with normal cockpit duties. This is the accident that led to the adoption of the Air Route Traffic Centers that track planes across the country and the formation of the FAA.",36.0544445,-112.1401108
"June 30, 1959",10:35,"Ishikawa City, Ryukyu Island, Okinawa",Military - U.S. Air Force,?,?,North American F-100D-25NA,55-3633A,?,1,0,17,"The pilot ejected and parachuted safely from the aircraft after the engine caught fire and the aircraft became uncontrollable. The plane crashed into the Miyamori Primary School compound and the surrounding neighborhood killing 17, of which 11 were students, and injuring another 181.  Because of the subsequent fire in the aftermath of the crash another 158 persons (28 families) were made homeless.",26.5,128
"June 30, 1961",20:57,"Buenos Aires, Argentina",Transcontinental,?,Salta - Cordoba - Buenos Aires,Curtiss C-46A,LV-FTO,193,35,24,0,Crashed into a trees and telegraph poles on final approach.The pilot failed to follow the instrument approach procedures during the approach.,-34.6036844,-58.3815591
"June 30, 1962",16:53,"Near Krasnoyarsk, USSR",Aeroflot,902,Irkutsk - Omsk,Tupolev TU-104A,CCCP-42370,86601301,84,84,0,The aircraft went into an uncontrollable dive from FL 290.,56.01528339999999,92.8932476
"June 30, 1967",?,"Kai Tak, Hong Kong",Thai International,601,Seoul - Hong Kong,Sud Aviation SE-210 Caravelle III,HS-TGI,025/24,80,24,0,Ditched into the sea while on approach during a typhoon. Crew did not follow proper approach procedures.  The captain did not monitor the approach properly and the co-pilot mishandled the aircraft after descending below minimum altitude.,22.3246084,114.1990482
"June 30, 1972",07:43,"Steamboat, Nevada",Casino Air - Air Taxi,?,Sightseeing,Beechcraft U206C,N29169,?,5,2,0,The aircraft flew into a blind canyon. Stalled and crashed into rising terrain while in a turnaround.,39.3771334,-119.7437962
"June 30, 1973",?,"Amman, Jordan",Aeroflot,SU-512,"Amman, Jordan - Beirut, Lebanon - Yerevan, Armenia",Tupolev TU-134A,CCCP-65668,1351306,85,2,7,"The aircraft was not able to lift off during takeoff, overshot the runway and crashed into a house bursting into flames.",31.9453666,35.9283716
"June 30, 1974",13:00,"Umiat, Alaska",Alaska Helicopter - Air Taxi,?,"Umiat, AK - Local",Fairchild Hiller FH1100,N8679,?,5,5,0,Crashed after the fatigue fracture of the swachplate assembly. Inadequate maintenance and inspection.,69.367233,-152.143295
"June 30, 1975",19:30,"Near Saravena, Colombia",Taxi Aereo El Venado,?,Cucuta - Tame,Douglas DC-4,HK-1309,10403,3,3,0,The cargo plane crashed en route.,6.956106999999999,-71.87259499999999
"June 30, 1981",18:11,"Muskegon, Michigan",G & W Aviation,?,"Muskegon, MI - Pontiac, MI",Cessna 401,N7957F,401-0219,5,5,0,The aircraft experienced engine failure on takeoff and crashed. Power plant failure for reasons unknown. Improper emergency procedures.,43.2341813,-86.24839209999999
"June 30, 1994",17:41,"Toulouse-Blagnac, France",Airbus Industrie,129,Toulouse - Toulouse,Airbus A330-321,F-WWKH,042,7,7,0,"The plane crashed after demonstrating a simulated engine failure on takeoff. Caused by a number of factors relating to the test and actions of the crew none of which singley would have caused the crash. Unexpected mode transition to altitude acquire mode during a simulated  engine failure resulted in excessive pitch, loss of airspeed, and loss of control. Pitch attitude protection not provided in altitude acquire mode.",43.6504207,1.3412205
"June 30, 1995",20:00,"Kodiak, Alaska",Air Taxi - Island Air Service,?,Karluk - Kodiak,Piper PA-32-301,N8385G,328106063,4,4,0,While trying to fly through a mountain pass in imclement weather the pilot tried to reverse course but crashed. VFR flight into IMC and failure to maintain clearance from terrain.,57.79000000000001,-152.4072222
"June 30, 1999",02:42,"Seraing, Belgium",Nightexpress,114,"London, England - Frankfort, Germany",Beechcraft 99,D-IBEX,U- 45,2,2,0,The cargo plane lost both engines while on approach and crashed into a wooded area. Improper maintenace caused the engine failure. The crew did not follow company procedures.,50.5838832,5.4996297
"June 30, 2003",10:50,"Blida, Algeria",Military - Algerian Air Force,?,Training,Lockheed C-130H Hercules,7T-WHQ,4926,4,4,11,"The military plane crashed into houses in the Beni Mered neighborhood, west of the Algerian capital, shortly after takeoff from the Boufarik military airport, 25 miles southwest of the capital. Witnesses reported seeing an engine on fire prior to the crash.",36.4798683,2.8005677
"June 30, 2006",19:00,"Vilanculos, Mozambique",Naturelink,?,Polokwane - Vilanculos,Cessna 208B Grand Caravan,ZS-POG,208B-0396,3,1,0,"On final approach, aircraft hit 2 trees and crashed in a field and was destroyed. The pilot died a short time after being rescued.",-21.9997305,35.3191889
"June 30, 2008",07:00,"Near Khartoum, Sudan",Ababeel Aviaition,?,Khartoum - Juba,Ilysushin Il-76TD,ST-WTB,1003499994,4,4,0,"While taking off, the cargo plane hit an electricity pole, crashed into a field and burst into flames. All four crew members were killed.",15.5006544,32.5598994
"June 30, 2009",01:51,"Off Mitsamiouli, Comoros",Yemenia Airway,626,"Sana'a, Yemen - Moroni, Comoros",Airbus A310-324,7O-ADJ,535,153,152,0,"The plane crashed into the Indian Ocean, 10 miles off the coast,while attempting a second approach to Hahaya Airport in Moroni. A 12 year old girl survived the accident. Crew error. The accident was due to inappropriate action by the crew during a non-stabilizing maneuver.",-11.6455,43.3333
"June 30, 2015",1148,"Medan, Indonesia",Military - Indonesian Air Force,?,"Medan - Tanjung Pinang, Sumatra.",Lockheed C130-B Hercules,A-1310,3616,122,122,19,"The military transport crashed shortly after taking off from Soewondo Air Base. Two minutes into the flight, the crew radioed they were having engine problems and returning to the airport. Soon after, the plane went down in a populated area, hitting two empty buildings. The plane was carrying civilian relatives of military personnel.",3.5951956,98.6722227
"March 01, 1938",21:30,"Near Wawona, Cailifornia",Trans Continental and Western Air,8,San Francisco - Burbank,Douglas DC-2-112,NC13789,1299,9,9,0,Crashed into the high Sierra after encountering a severe weather front while en route. The pilot radioed that ice was forming on the DC-2's wings as it neared the Tehachapi Mountains near Bakersfield and that he was turning back towards the north to land at Fresno. The aircraft sheared off the tops of pine trees and crashed 200 feet below a summit. The wreckage was not found until 6/12/38.,37.5368803,-119.6562684
"March 01, 1940",?,Gulf of Oman,Imperial Airways,?,Jask to Sharjah,Handley Page HP-42,G-AAGX,HP42/1,8,8,0,"Crashed in the Persian Gulf while en route with out a trace. The aircraft was named ""Hannibal.""",24.7142573,58.73736339999999
"March 01, 1941",?,"Trontheim, Norway",Deutsche Lufthansa,?,?,Junkers JU-52/3m,D-AQUB,5751,12,3,0,The seaplane crashed while attemping to land.,63.4305149,10.3950528
"March 01, 1962",10:09,"Jamaica Bay, New York, New York",American Airlines,1,New York City - Los Angeles,Boeing B-707-123B,N7506A,17633/12,95,95,0,"After taking off from Idlewild Airport and reaching a height of 1,500 feet, the aircraft made a left turn but continued to roll until it was inverted and crashed into Jamaica Bay approximately 3 miles southwest of the control tower. A rudder control malfunction which caused  a full unwanted rudder deployment, yaw, sideslip and roll which led to loss of control of the aircraft. This was caused by the use of an improper tool at the manufacturing plant to wrap the rudder servo unit's wiring, damaging the wires and leading to a short circuit. There is speculation that the accident was actually caused by the captain putting the aircraft in a steep 45 degree bank which resulted in the loss of control of the aircraft.",40.6056632,-73.8713099
"March 01, 1964",11:29,"Near Zephyr Cove, Nevada",Paradise Airlines,901A,"San Jose, CA - Lake Tahoe",Lockheed 049 Constellation,N86504,2025,85,85,0,"The aircraft crashed into Genoa Peak while attempting to land under VFR conditions after a missed approach and go-around. The captain's decision not to wait until the weather improved or divert to an alternate airport during adverse weather conditions. The pilot's deviation from prescribed VFR flight procedures in attempting a visual landing approach in adverse weather conditions. This resulted in an abandoned approach and geographical disorientation while flying below the minimum altitude prescribed or operations in mountainous areas. The aircraft was named ""City of Los Angeles.""",39.0003616,-119.9525689
"March 01, 1976",?,"Sibiu, Romania",Tarom,?,?,Ilyushin II-14P,YR-ILO,14803061,9,6,0,Crashed short of the runway.,45.7983273,24.1255826
"March 01, 1977",?,"Off Aden, Yemen",Alyemda,?,Aden - Al Kari,Douglas DC-3,7O-ABF,13475,21,20,0,Crashed into the ocean.,12.7854969,45.0186548
"March 01, 1978",09:25,"LAX, Los Angeles, California",Continental Airlines,603,Los Angeles - Honolulu,McDonnell Douglas DC-10-10,N68045,46904,200,2,0,"While approaching V1 speed on takeoff, a loud bang was heard followed by shaking of the aircraft. The crew decided to abort the takeoff. With the end of the runway approaching, the captain steered the aircraft off the runway to the right. The landing gear failed and resulted in a fire. The plane slid for approximately 650 feet and came to rest 40 feet right of the runway centerline. Several passengers not heeding the warnings of the stewardess exited onto the wing and fell into the fire. Failure of two tires on the left main landing gear resulting in failure of a third tire during a critical point in the takeoff. This was to be pilot Gene Hershe's last flight before retiring.",33.9415889,-118.40853
"March 01, 1978",16:10,"Agana, Guam",Island Air,?,"Agana, Guam - Rota, TT",Cessna 337F,N101SX,?,6,2,0,Crashed after experiencing engine failure on takeoff climbout.,13.4762824,144.7502228
"March 01, 1979",15:04,"Gulfport, Mississippi",Universal Airways,?,"Houston, TX - Gulfport, MS - New Orleans, LA",Beech BE-70,N777AE,?,8,8,0,The plane failed to maintain flying speed and crashed while attempting to take off.  Improperly loaded aircraft. Nose baggage door opened during takeoff. Flaps inoperative. Improper emergency procedures. Inadequate emergency training.,30.3674198,-89.0928155
"March 01, 1988",17:28,"Near Johannesburg, South Africa",Commercial Airways (Comair),206,Phalaborwa - Johannesburg,Embraer 110P1 Bandeirante,ZS-LGP,110-402,17,17,0,The aircraft crashed and burned 8 miles from Jan Smuts Airport while attemping to land. Detonation of a bomb consisting of nitro-glycerine and ammonium nitrate. A mineworker who heavily insured himself was thought to have committed suicide.,-26.2041028,28.0473051
"March 01, 1990",?,"Near Meerut, India",Military - Indian Air Force,?,?,MiG-23,?,?,1,0,50,"After the pilot ejected safely, the aircraft crashed into two trucks killing 50 people on the ground.",28.9844618,77.7064137
"March 01, 2003",14:25,"Near Barki, Russia",Private - Kabanov - skydiving,-,Skydiving,Let L-410UVP,FLARF-01032,831109,25,11,0,"While carrying a group of parachute jumpers, the aircraft began to disintegrate in mid-air while flying at an altitude of about 10,000 ft. The tail and left wing separated from the plane before it crashed into an area of deep snow. Many of the skydivers were able to jump out of the plane to safely before it crashed. Crew error.",51.4817449,43.4311206
"March 01, 2004",17:50,"Trefoil Island, TAS, Australia",Air taxi,?,Trefoil Island - Smithton,Cessna 172G,VH-RPI,1725351,4,4,0,"While at an alitiude of 200 ft. and preparing to land the plane went into a nose up attitude, stalled and crashed. The investigation could not conclusively determine the reason for the excessive nose-up pitch and departure from controlled flight.",-40.6314887,144.6892948
"March 02, 1948",21:14,"Heathrow Airport, London, England",Sabena,?,Brussels - London,Douglas DC-3,OO-AWH,43154,22,20,0,The plane crashed during a ground control approach in poor weather conditions. Misjudgement by the pilot when attempting to land at night in conditions of low visibility. Last DC-3 built.,51.4700223,-0.4542955
"March 02, 1948",?,"Off Perpignan, France",Société de Transports Aériens,?,?,Junkers Ju-52/3m,F-BBYC,AAC223,4,4,0,The cargo flight crashed into the sea.,42.6886591,2.8948332
"March 02, 1951",09:12,"Sioux City, Iowa",Mid Continent Airlines,16,"Kansas City, MO - Omaha, NB - Sioux City, Iowa",Douglas DC-3,N19928,7400,25,16,0,"After a missed ILS approach , the pilot stalled the plane and crashed in poor weather conditions. A stall during a left turn too close to the ground to effect a recovery. Pilot error.",42.4999942,-96.40030689999999
"March 02, 1957",17:19,"Blyn, Washington",Alaska Airlines,100,Fairbanks - Seattle,Douglas C-54B,N90449,27239,5,5,0,"Crashed into a densly wooded mountain, 3 miles east of Blyn, while en route to Seattle. Navigation error and poor judgement by the pilot in entering an overcast mountainous area at too low an altitude.",48.0223129,-123.0060075
"March 02, 1963",10:02,"Near Davao City, Philippines",Philippine Air Lines,984,Cotabato - Davao,Douglas DC-3,PI-C489,16115/32863,27,27,0,"Crashed into Mt. Boca during descent for landing. Limited visibility, crosswinds contributing to navigational error.",7.190708,125.455341
"March 02, 1965",07:45,"Near Aradan, Russia",Aeroflot,542,?,Li-2,CCCP-54971,23442810,31,31,0,Crashed into mountainous area while en route. Failure of the rudder assembly.,52.57061299999999,93.4449172
"March 02, 1976",?,Southeastern Bolivia,TAM (Bolivia),?,Camiri - Itaguasurenda,IAI Arava 201,TAM-76,24,22,19,0,Crashed in the jungle while en route,34.0285691,-78.20121259999999
"March 02, 1978",12:43,"Kano, Nigeria",Nigeria Airways,?,?,Fokker F-28 Fellowship 1000 / MiG-21,5N-ANA / ?,11993,18,18,0,Midair collision. The Fokker collided with the MiG which was performing touch-and-go landings. Error by the MiG pilot. Sixteen killed on the Fokker and two on the MiG.,12.0021794,8.591956099999999
"March 02, 1979",10:14,"Galesburg, Illinois",Agee Flying Service - Air Taxi,?,"Lebanon, TN - Galesburg, IL",Cessna 310B,N5384A,?,4,4,0,Missed the approach and crashed in fog and low ceiling. Improper IFR operation.,40.94781580000001,-90.3712395
"March 02, 1981",08:13,"Fallon, Nevada",Air Chaparral - Air Taxi,?,"Fallon, NV - Austin, NVq",Cessna T210N,N77FB,310,2,2,0,"Flew into the ground in rain, snow and low visibility. Six minutes before accident pilot radioed weather in the pass was getting lower and lower. Continued VFR flight into adverse weather.",39.4748693,-118.7770407
"March 02, 1986",03:03,"Near Bugulma, Russia",Aeroflot,?,Cheboksary - Bugulma,Antonov AN-24B,CCCP-46423,07304108,38,38,0,"The aircraft entered a left bank and turn, stalled and crashed 5 miles short of the runway. Failure of the autofeather sensor circuit breaker caused propellers to feather.",54.5220314,52.8260805
"March 02, 1992",16:05,"Beni, Bolivia",Frigorifico Santa Rita,?,Estencia el Trompillo - La Paz,Curtiss C-46T,CP-754,22570,5,5,0,"The cargo plane failed to gain altitude, cleared a fence and crashed to the ground. The wet runway contributed to the failure lift off in a timely manner.",-14.3782747,-65.0957792
"March 02, 1994",17:59,"New York, New York",Continental Airlines,795,New York City - Denver,McDonnell Douglas MD-82,N18835,49439,116,0,0,"The aircraft overran the runway and came to rest at the edge of the east river, after an aborted takeoff. Failure to turn on the pilot/static heat system resulting in erroneous air speed indication. Though heavily damaged, the plane was repaired and put back into service.",40.7127837,-74.0059413
"March 02, 1996",?,"Sao Paulo, Brazil",Madrid Taxi Aéreo - Charter,?,Brasilia - Sao Paulo,Gates Learjet 25D,PT-LSD,25D-243,9,9,0,"The crew was advised they were too high and fast while on approach to Sao Paulo. The pilot initiated a visual go-around but collided with a mountain at 3,280 ft.  Brazilian pop group Mamanas Assassinas killed.",-23.5505199,-46.63330939999999
"March 02, 2001",?,"Rio Azul Farm, Brazil",Air taxi - Cuiaba Air Taxi,?,?,Beech BE-55,PT-OET,?,6,6,0,Just after rising the plane stalled while making a turn and crashed and burned.,-14.235004,-51.92528
"March 03, 1942",?,"Off Broome, Australia",Military - U.S. Army Air Force,?,?,Consolidated B-24 Liberator,40-2370,?,33,19,0,?,-33.9507392,151.2523549
"March 03, 1942",?,"Wyndham, Australia",KNILM,?,Java - Australia,Douglas DC-3,PK-AFV,1965,12,8,0,Shot down by Japanese military aircraft.,-15.4825,128.122778
"March 03, 1946",08:12,"Live Oak Springs, California",American Airlines,6-103,Dallas - Tucon - San Diego,Douglas DC-3-227B,NC21799,2203,27,27,0,"While on approach to San Diego, the aircraft flew into Tierra Blanca Mountain at an altitude of 4,500 feet in fog, exploded and burned. The crew descended into instrument conditions to an altitude below that required to maintain clearance over Thing Mountain. The reason for the descent was not determined.",32.6906137,-116.334462
"March 03, 1952",08:10,"Nice, France",Air France,?,Nice - Paris,SNCASE Languedoc,F-BCUM,43,38,38,0,"After taking off, the plane was observed turning to the left until it turned on its back and crashed. Malfunction of ailerons. The gear chain of the co-pilot's control column slipped off the sprocket and jammed the aileron controls.",43.7101728,7.261953200000001
"March 03, 1953",03:35,"Karachi, Pakistan",Canadian Pacific Air Lines,?,Karachi - Rangoon,de Havilland DH106 Comet 1A,CF-CUN,06014,11,11,0,"The aircraft overran the runway during takeoff. Excessive nose-up attitude of the aircraft during the takeoff run producing a partly stalled condition and excessive drag. The pilot who had only limited experience in the Comet aircraft, elected to takeoff at night at the maximum permissable weight  for the prevailing conditions. The circumstances required strict adherence to the prescribed takeoff technique, which was not complied with.  First fatal crash of a commercial jet aircraft. The aircraft was named Empress of Hawaii.",24.8614622,67.0099388
"March 03, 1972",20:48,"Albany, New York",Mohawk Airlines,405,"New York City - Albany, NY",Fairchild-Hiller FH-227-B,N7818M,541,48,16,1,"The aircraft was on final approach to Albany County Airport in light snow and two miles visibility, when the pilot reported a malfunctioning left propeller cruise pitch lock. The captain ordered the engine shut down but the crew was unsuccessful in feathering the prop and the plane began to lose altitude. The plane crashed 4 miles short of the runway into a two-family house killing one man. Malfunction of the cruise pitch lock.  Inability of the crew to feather the left propeller, in combination with the descent below the minimum approach altitude. The reason for the malfunction and inability to feather the prop remains undetermined.",42.6525793,-73.7562317
"March 03, 1973",12:45,"Moscow, USSR",Balkan Bulgarian Airlines,307,Sofia - Moscow,Ilyushin IL-18V,LZ-BEM,182005602,25,25,0,"Crashed, broke up and burst in flames while on second approach after descending below glide slope. Icing of tailplane.",55.751389,37.534444
"March 03, 1974",11:41,"Near Ermenonville, France",Turkish Airlines (THY),981,Paris - London,McDonnell Douglas DC-10-10,TC-JAV,46704/29,346,346,0,"The aircraft crashed shortly after takeoff from Orly Airport in Paris, France. Climbing through FL110 the aircraft lost the rear cargo door, resulting in explosive decompression and damage to the cabin floor and control cables. The aircraft lost control and crashed in a forest at a high rate of speed. The service subcontractor and the flight engineer neglected to check the locking mechanism through a recently installed viewport to verify the door was latched properly. In addition, although a service bulletin stipulated that the locking pin should be extended, it was mistakenly shortened causing the latch to release after the cabin was pressurized. On June 12, 1972, an American Airlines DC-10 lost its cargo door shortly after taking off from Detroit ,Michigan. Using mainly engine thrust the crew was able to land safely. The cause was a defect in the latching mechanism on the door.",49.127692,2.697813
"March 03, 1977",15:00,"Near Cascina, Italy",Military - Italian Air Force,?,Training,Lockheed C-130H,MM61995,4491,44,44,0,The aircraft crashed into cloud obscured  Mt. Serra shortly after taking off from San Giusto Airport at Pisa. The plane was seen making a evasive maneuver before slamming into the mountain peak.,43.6759139,10.5558967
"March 03, 1978",?,"Off Caracas, Venezuela",LAV - Linea Aeropostal Venezolana,?,Caracas - Cumana,British Aerospace 748 2A,YV-45C,1744,47,47,0,The aircraft crashed into the ocean shortly after takeoff due to problems with the artificial horizon. The pilot radioed he was having an instrument failure. The plane the banked to the left and crashed into the sea.,6.42375,-66.58973
"March 03, 1986",?,"Bern, Switzerland",Taxair,?,?,Cessna 425 Conquest,HB-LLS,?,8,8,0,?,46.9479739,7.4474468
"March 03, 1991",09:44,"Near Colorado Springs, Colorado",United Air Lines,585,Denver - Colorado Springs,Boeing B-737-291,N999UA,22742/875,25,25,0,"While on final approach to Colorado Springs, the aircraft suddenly rolled to the right and pitched nose down until it reached an almost vertical attitude before hitting the ground. Uncommanded deflection of the rudder caused by the jamming of the main rudder PUC servo valve. The rudder malfunction forced the rudder to go in the opposite direction the pilots commanded it to go. First female pilot to die on the flight deck of a major U.S. airline.",38.8338816,-104.8213634
"March 03, 2001",09:55,"Unadilla, Georgia",Military - Florida Army National Guard,?,"Fort Walton Beach, Fl - Oceana Naval Air Station, VA",Short 360,93-1336,3684/3420,21,21,0,"The plane was on a flight from Florida to Oceana Naval Air Station in Virginia when witnesses observed the plane gliding down and losing altitude until it impacted the ground, exploding into flames. Heavy rain and wind were present in the area at the time of the accident. Weight imbalances in the aircraft were the primary cause of the accident as the cargo shifted when the pilot  got up and walked through the plane toward the rear of the plane, unbalancing the aircraft just as it hit severe turbulence. This led to the loss of control and break-up of the aircraft.",32.2615496,-83.73656559999999
"March 03, 2001",14:48,"Bangkok, Thailand",Thai Airways,114,Bangkok - Chiang Mai.,Boeing B-737-4D7,HS-TDC,25321/2113,5,1,0,"The aircraft exploded and caught fire 35 minutes before its scheduled takeoff. Five members of the cabin crew were the only people aboard the plane at the time. Witnesses said they heard an explosion before flames erupted aboard the aircraft. NTSB investigators reported that the center fuel tank exploded followed by the right tank 18 minutes later. The cause for the explosion was unclear. The center fuel tank is located near air conditioning packs which generate heat, and were running nonstop prior to the explosion.",13.7563309,100.5017651
"March 03, 2008",c 16:00,"Near Bethani, Nepal",United Nations Mission,?,?,Mi-17,?,?,10,10,0,"The helicopter, carrying United Nations personnel, crashed in hilly terrain, in poor weather conditions and burst into flames.",27.4930026,85.8230251
"March 04, 1917",?,"Near Gent, Belgium",Military - German Army,?,?,Airship,?,?,20,20,0,Caught fire and crashed.,51.0543422,3.7174243
"March 04, 1953",01:50,"Windsor Locks, Connecticut",Slick Airways,162,"New York, NY - Winsor Locks, CT",Curtiss C-46F,N4717N,22400,2,2,0,"After missing his first approach to the airport, the pilot displayed poor judgement in attempting a circle under the overcast in rain and at night, rather than execute a standard instrument approach.",41.9242917,-72.6454469
"March 04, 1954",14:30,"Near St. Etienne de Tinee, France",Military - U.S. Air Force,?,"Tripoli, Libya - Hahn, W Germany",Douglas C-47A-DL,42-24096A,9958,20,20,0,"The aircraft struck a mountain and disintegrated at an altitude of 8,000 ft. while en route. The accident occurred in snow and low overcast conditions. The plane had drifted off the prescribed course and no wind drift correction had been made.",44.2555539,6.925440999999999
"March 04, 1957",?,"Near Miho AB, Japan",Japanese Air Force,?,?,Curtiss C-46D-15--CU,51-1110,33737,17,17,0,"While attempting to land, the plane lost air speed and crashed into the sea, 400 yards offshore.",36.204824,138.252924
"March 04, 1962",c 18:20,"Douala, Cameroon",Caledonian Airways,153,Douala - Lisboa,Douglas DC-7C,G-ARUD,45160/754,111,111,0,The aircraft had a unusually long take-off run and appeared to gain altitude with difficulty. One and one-half miles from the runway the aircraft struck trees and crashed into a tidal swamp and burst into flames.  A jammed right elevator spring tab caused the crew to lose of control of the aircraft.,4.0510564,9.7678687
"March 04, 1964",?,"Barrackpore, India",Military - Indian Air Force,?,?,Fairchild C-119,?,?,22,22,0,"While flying from Barrackpore AFS (near Calcutta) to Bagdogra AFS (near Siliguri), the aircraft crashed into the Hooghly River.",22.7674278,88.3883455
"March 04, 1966",20:15,"Near Tokyo, Japan",Canadian Pacific Air Lines,402,Hong Kong - Tokyo,McDonnell Douglas DC-8-43,CF-CPK,45761/237,72,64,0,The aircraft struck the approach lights and a sea wall during a landing attempt. The pilot initiated a steep rate of descent with the intention of executing a final approach at a lower altitude. Poor visibility due to illusive fog conditions misled the pilot and affected his judgement.,35.7090259,139.7319925
"March 04, 1977",03:35,"Niamey, Niger",Overseas National Airways,?,"Paris, France - Niamey, Nigher",McDonnell Douglas DC-8-63CF,N8635,46050/430,4,2,0,The cargo plane crashed short of the runway while attempting to land.,13.5115963,2.1253854
"March 04, 1977",10:00,"Tezzeron Lake, British Columbia, Canada",Private,-,Prince George - Tezzeron Lake,Pipper PA-23-250 Aztec,C-GNLL,?,5,5,0,"The aircraft crashed at high speed, in a 45 degree attitude into Tezzeron Lake and sank. The pilot was not instrument rated and most likely lost control of the aircraft when he entered instrument flight conditions in a heavy snow shower. The aircraft entered a spiral dive from which the pilot was not able to recover.",54.7318009,-124.4835109
"March 04, 1987",14:34,"Detroit, Michigan",Northwest Airlink,2268,Cleveland - Detroit,CASA 212 Aviocar 200,N160FB,160,22,9,0,"While approaching to land the plane suddenly yawed to the left, rolled right and struck ground left of the runway. It then skidded into 3 ground vehicles and caught fire. The captain's inability to control the airplane in an attempt to recover from an asymmetric power condition at low speed following his intentional use of the beta mode of propeller operation to descend and slow the airplane rapidly on final approach for landing. The fatalities were attributed to a post crash fire, lack of fire-blocking material, and poorly designed aircraft components. Improper use of powerplant controls. Improper maintenance adjustment.",42.331427,-83.0457538
"March 04, 1988",06:37,"Near Fontainebleau, France",Transport Arien Transregional,230,Nancy - Paris,Fairchild FH-227B,F-GCPS,546,23,23,0,Crashed after hitting power lines while making an approach to Orly. Electrical system failure.,48.40467599999999,2.70162
"March 04, 1997",?,"Lake Simcoe, Ontario, Canada",Air Georgian,?,?,Cessna 208B Super Cargomaster,C-FESJ,208B-0089,1,1,0,Slipped off the ice landing strip and flipped over.,44.4635548,-79.33528989999999
"March 04, 2004",09:40,"Bakou, Azerbaijan	Bakou, Azerbaijan",Azov Avia Airlines,?,Ankara - Baku - Kabul,Ilyushin II-76,UR-ZVA,0063468036,7,3,0,"Shortly after taking off and climbing to about 150 feet, the aircraft pitch down and crashed into a field 4 km from the airport.",40.40926169999999,49.8670924
"March 04, 2013",17:55,"Goma, Congo",Compagnie Africaine d' Aviation (CAA),?,Lodja - Goma,Fokker 50,9Q-CBD,20270,10,7,0,The aircraft crashed short of the runway while attempting to land in heavy rain at Goma Airport crashing into the back yards of several houses in the Lake Kivu area.,-4.3056348,15.28191
"March 05, 1915",c 01:00,"Tienen, Belgium",Military - German Navy,?,?,Zeppelin L-8 (airship),?,?,41,21,0,Crashed into trees while attempting to land after being shot down by British and French aircraft.,50.81057,4.93622
"March 05, 1936",?,"Near Tengya, China",China National Aviation Corporation,?,?,Ford 5-AT-D Tri-Motor,?,?,6,0,0,Crash landed in mountains during a snowstorm.,25.311888,101.492853
"March 05, 1946",17:00,"Near Prague, Czechoslovakia",Ceskoslovenske Aerolinie,?,Paris - Prauge,Junkers JU-52/3m,OK-ZDN,?,15,12,0,Crashed and burned while approaching Ruzyne Aerodome to land after experiencing engine problems.,50.0754452,14.4140315
"March 05, 1947",09:53,"Near Georgia, USSR",Aeroflot,?,"Moscow - Tbilisi, Georgia",Doublas C-47,SSSR-1952,?,23,23,0,"Crashed in the Cacasus mountains,Nizhnesvanetsky Range, while en route. Pilot error. Pilot in command changed the route of flight",31.2127297,-81.4642671
"March 05, 1957",11:00,"Drayton, England",Military -Royal Air Force,?,Drayton - Multa,Blackburn Beverley C Mark 1,XH117,1023,22,18,2,The aircraft crashed into trees and farm buildings about a half-an-hour after taking off from Abingdon airfield.  Fuel starvation due to an valve being installed backwards.,52.674688,1.225551
"March 05, 1959",11:35,"Managua, Nicaragua",TACA,?,Las Mercedes - Tegucigalpa,Vickers Viscount 763,YS-09C,082,19,15,0,"Crashed shortly after takeoff, inverted, into trees. Failure of No. 1 engine on climbout. The non-retraction of the landing gear immediately after the aircraft reached V2. Failure of engine No. 2 a few seconds later. The aircraft banked left, lost altitude and collided with trees. Engine failure cause unknown.",12.1149926,-86.2361744
